,src,trg,time
17891,194,296,1084148930
17892,777,176,1084148945
17893,193,823,1084148966
17894,831,980,1084148978
17895,68,323,1084148996
17896,296,194,1084148998
17897,448,809,1084149003
17898,204,303,1084149035
17899,969,557,1084149049
17900,823,950,1084149054
17901,831,448,1084149058
17902,498,204,1084149070
17903,396,679,1084149073
17904,679,396,1084149094
17905,561,448,1084149095
17906,980,831,1084149107
17907,679,396,1084149132
17908,204,498,1084149152
17909,194,296,1084149158
17910,448,831,1084149159
17911,823,498,1084149165
17912,831,980,1084149168
17913,557,561,1084149181
17914,858,199,1084149193
17915,448,561,1084149200
17916,337,297,1084149205
17917,9,652,1084149208
17918,495,498,1084149232
17919,950,823,1084149236
17920,448,831,1084149251
17921,495,181,1084149266
17922,121,144,1084149283
17923,831,448,1084149284
17924,831,448,1084149300
17925,711,356,1084149304
17926,708,940,1084152127
17927,708,834,1084152159
17928,199,858,1084152179
17929,104,97,1084152228
17930,297,337,1084152238
17931,104,638,1084152298
17932,539,840,1084152344
17933,969,557,1084152374
17934,124,713,1084152376
17935,68,323,1084152380
17936,124,617,1084152415
17937,95,712,1084152417
17938,831,981,1084152435
17939,95,708,1084152519
17940,704,978,1084152525
17941,704,971,1084152579
17942,189,36,1084152620
17943,95,63,1084152628
17944,969,549,1084152630
17945,124,712,1084152667
17946,549,969,1084152668
17947,686,621,1084152673
17948,835,492,1084152676
17949,199,978,1084152705
17950,68,969,1084152718
17951,704,943,1084152718
17952,95,713,1084152739
17953,189,144,1084152754
17954,498,823,1084152780
17955,95,938,1084152790
17956,498,204,1084152805
17957,969,549,1084152806
17958,686,924,1084152836
17959,969,68,1084152852
17960,629,713,1084152864
17961,644,378,1084152870
17962,498,495,1084152881
17963,683,9,1084152882
17964,686,498,1084152893
17965,460,934,1084152901
17966,95,345,1084152918
17967,498,686,1084152929
17968,68,969,1084152951
17969,346,654,1084152964
17970,346,977,1084152972
17971,686,498,1084152992
17972,686,621,1084153076
17973,95,712,1084153124
17974,498,194,1084153160
17975,498,686,1084153225
17976,917,103,1084153247
17977,199,355,1084153328
17978,199,355,1084153365
17979,199,460,1084153488
17980,569,448,1084153510
17981,392,475,1084153527
17982,41,815,1084153529
17983,447,400,1084153582
17984,569,199,1084153591
17985,308,561,1084153679
17986,662,625,1084153684
17987,176,815,1084153765
17988,823,193,1084153780
17989,823,950,1084153847
17990,546,831,1084153870
17991,199,569,1084153884
17992,687,97,1084153941
17993,546,823,1084153951
17994,283,41,1084153957
17995,823,498,1084153967
17996,95,638,1084153969
17997,823,546,1084153984
17998,103,969,1084153985
17999,569,199,1084154001
18000,823,915,1084154024
18001,686,498,1084154044
18002,498,686,1084154079
18003,103,795,1084154098
18004,546,823,1084154100
18005,686,498,1084154119
18006,199,569,1084154129
18007,969,103,1084154139
18008,961,42,1084154143
18009,644,977,1084154152
18010,969,961,1084154179
18011,103,969,1084154195
18012,823,546,1084154205
18013,498,686,1084154243
18014,103,708,1084154273
18015,569,199,1084154289
18016,546,460,1084154292
18017,103,975,1084154307
18018,498,823,1084154325
18019,546,823,1084154344
18020,103,587,1084154367
18021,498,823,1084154420
18022,625,662,1084154430
18023,644,943,1084154435
18024,176,975,1084154515
18025,686,498,1084154543
18026,498,881,1084154575
18027,72,683,1084154598
18028,475,392,1084154619
18029,823,498,1084154785
18030,199,569,1084154795
18031,823,546,1084154825
18032,823,498,1084154847
18033,199,498,1084154882
18034,569,199,1084154943
18035,943,644,1084154975
18036,686,498,1084154988
18037,605,704,1084155036
18038,605,272,1084155058
18039,498,686,1084155059
18040,847,140,1084155060
18041,981,831,1084221322
18042,913,884,1084221579
18043,913,950,1084221621
18044,250,53,1084221630
18045,41,283,1084221680
18046,193,913,1084221723
18047,41,913,1084221725
18048,41,975,1084221838
18049,41,176,1084221905
18050,981,817,1084221912
18051,254,277,1084221931
18052,103,973,1084222007
18053,473,687,1084222034
18054,103,841,1084222037
18055,498,823,1084222072
18056,498,823,1084222116
18057,973,103,1084222132
18058,103,973,1084222175
18059,9,683,1084222276
18060,973,103,1084222294
18061,294,103,1084222364
18062,536,782,1084222368
18063,536,940,1084222385
18064,103,973,1084222454
18065,596,400,1084222539
18066,302,193,1084222568
18067,973,103,1084222690
18068,84,437,1084222698
18069,596,103,1084222730
18070,969,103,1084222735
18071,9,282,1084222779
18072,9,978,1084222905
18073,9,977,1084222926
18074,561,557,1084223008
18075,561,448,1084223025
18076,445,296,1084223037
18077,294,103,1084223089
18078,204,498,1084223089
18079,881,498,1084223123
18080,199,445,1084223176
18081,103,973,1084223209
18082,561,448,1084223225
18083,712,448,1084223228
18084,445,199,1084223238
18085,498,881,1084223263
18086,973,103,1084223290
18087,712,95,1084223301
18088,561,308,1084223316
18089,103,973,1084223350
18090,969,103,1084223438
18091,969,103,1084223700
18092,250,53,1084223703
18093,103,445,1084223748
18094,250,358,1084223900
18095,250,853,1084223959
18096,199,445,1084224022
18097,660,777,1084224076
18098,204,498,1084224118
18099,975,176,1084224261
18100,697,966,1084224290
18101,199,445,1084224329
18102,697,725,1084224374
18103,884,913,1084224459
18104,939,638,1084224637
18105,942,349,1084224717
18106,454,448,1084224792
18107,975,176,1084224854
18108,103,658,1084224925
18109,109,400,1084224956
18110,834,708,1084225044
18111,454,181,1084225054
18112,176,975,1084225076
18113,109,282,1084225087
18114,942,454,1084225089
18115,176,978,1084225119
18116,41,975,1084225216
18117,454,467,1084225227
18118,686,163,1084225297
18119,109,400,1084225333
18120,942,454,1084225350
18121,942,454,1084225544
18122,44,834,1084225677
18123,942,454,1084225689
18124,204,498,1084225856
18125,686,621,1084225870
18126,942,454,1084225976
18127,561,557,1084226163
18128,189,712,1084226232
18129,686,74,1084226777
18130,372,396,1084227069
18131,454,372,1084227112
18132,741,758,1084227138
18133,372,969,1084227173
18134,821,475,1084227275
18135,454,372,1084227281
18136,969,372,1084227292
18137,475,821,1084227339
18138,142,144,1084227355
18139,283,41,1084227422
18140,821,475,1084227563
18141,372,969,1084227630
18142,204,498,1084227640
18143,73,74,1084227712
18144,475,142,1084227718
18145,454,372,1084227727
18146,475,821,1084227730
18147,95,712,1084227782
18148,12,175,1084227819
18149,44,189,1084227873
18150,969,283,1084227881
18151,73,773,1084227925
18152,969,372,1084227938
18153,12,599,1084227945
18154,372,969,1084227988
18155,454,372,1084228046
18156,770,768,1084228078
18157,975,199,1084228109
18158,969,372,1084228165
18159,658,103,1084228187
18160,975,103,1084228212
18161,12,73,1084228225
18162,12,599,1084228260
18163,975,176,1084228270
18164,821,475,1084228271
18165,372,969,1084228285
18166,176,975,1084228290
18167,372,969,1084228305
18168,975,590,1084228412
18169,770,454,1084228430
18170,964,590,1084228483
18171,103,658,1084228483
18172,969,372,1084228505
18173,372,969,1084228553
18174,590,975,1084228563
18175,73,617,1084228563
18176,372,969,1084228595
18177,73,74,1084228595
18178,3,372,1084228595
18179,590,964,1084228595
18180,250,599,1084228706
18181,969,372,1084228742
18182,826,925,1084228765
18183,392,475,1084228787
18184,809,448,1084228802
18185,884,658,1084228825
18186,975,590,1084228853
18187,151,982,1084228875
18188,242,297,1084228897
18189,599,250,1084228941
18190,12,599,1084228998
18191,346,654,1084229002
18192,12,73,1084229031
18193,242,913,1084229103
18194,12,527,1084229119
18195,242,63,1084229147
18196,12,527,1084229147
18197,242,389,1084229172
18198,12,711,1084229182
18199,12,711,1084229189
18200,95,983,1084229244
18201,12,817,1084229286
18202,425,765,1084229310
18203,297,242,1084229313
18204,3,372,1084229337
18205,12,711,1084229354
18206,686,372,1084229371
18207,809,598,1084229393
18208,388,513,1084229495
18209,686,372,1084229497
18210,103,983,1084229500
18211,543,400,1084229501
18212,12,599,1084229502
18213,12,984,1084229559
18214,513,388,1084229577
18215,983,95,1084229634
18216,766,41,1084229650
18217,983,103,1084229651
18218,686,372,1084229657
18219,388,513,1084229660
18220,766,400,1084229683
18221,766,283,1084229721
18222,103,983,1084229727
18223,513,388,1084229791
18224,12,711,1084229812
18225,388,513,1084229908
18226,956,183,1084229914
18227,475,392,1084229939
18228,513,388,1084229954
18229,809,250,1084229970
18230,12,711,1084229989
18231,12,711,1084230012
18232,766,638,1084230059
18233,983,103,1084230134
18234,103,817,1084230171
18235,809,250,1084230211
18236,12,711,1084230235
18237,12,282,1084230300
18238,12,711,1084230332
18239,12,766,1084230449
18240,12,711,1084230476
18241,27,652,1084230486
18242,809,250,1084230490
18243,95,983,1084230496
18244,263,762,1084230530
18245,109,400,1084230530
18246,639,400,1084230563
18247,809,821,1084230572
18248,12,713,1084230669
18249,12,713,1084230734
18250,983,95,1084230758
18251,12,711,1084230769
18252,762,263,1084230816
18253,809,250,1084230858
18254,109,719,1084230860
18255,297,372,1084230866
18256,639,590,1084230896
18257,809,821,1084230896
18258,762,562,1084230969
18259,250,109,1084231060
18260,372,297,1084231061
18261,212,590,1084231118
18262,297,372,1084231129
18263,392,475,1084231177
18264,762,513,1084231215
18265,372,297,1084231215
18266,12,711,1084231285
18267,513,762,1084231288
18268,297,513,1084231299
18269,212,555,1084231347
18270,297,372,1084231406
18271,616,962,1084231428
18272,513,297,1084231452
18273,388,439,1084231474
18274,800,616,1084231493
18275,448,831,1084231550
18276,297,513,1084231561
18277,181,495,1084231569
18278,983,985,1084231605
18279,212,388,1084231616
18280,448,569,1084231616
18281,263,762,1084231629
18282,181,454,1084231638
18283,513,297,1084231675
18284,975,296,1084231706
18285,983,985,1084231707
18286,448,712,1084231727
18287,204,181,1084231772
18288,181,783,1084231793
18289,448,454,1084231794
18290,915,823,1084231817
18291,12,711,1084231852
18292,41,817,1084231873
18293,513,388,1084231908
18294,985,983,1084231909
18295,204,181,1084232016
18296,388,513,1084232045
18297,12,711,1084232053
18298,783,181,1084232097
18299,297,63,1084232097
18300,263,762,1084232097
18301,513,388,1084232177
18302,95,983,1084232179
18303,986,835,1084232286
18304,372,297,1084232301
18305,835,986,1084232365
18306,448,987,1084232380
18307,12,711,1084232395
18308,388,212,1084232399
18309,338,454,1084232402
18310,250,513,1084232413
18311,338,348,1084232429
18312,338,348,1084232429
18313,181,783,1084232429
18314,338,475,1084232474
18315,338,97,1084232491
18316,448,392,1084232511
18317,311,400,1084232530
18318,513,250,1084232582
18319,263,513,1084232604
18320,372,988,1084232606
18321,988,372,1084232632
18322,448,835,1084232649
18323,448,817,1084232683
18324,212,388,1084232720
18325,926,557,1084232749
18326,392,448,1084232773
18327,448,815,1084232818
18328,681,513,1084232847
18329,835,448,1084232877
18330,681,987,1084232890
18331,448,513,1084232895
18332,372,766,1084232935
18333,448,392,1084232938
18334,95,311,1084233005
18335,448,835,1084233023
18336,513,448,1084233028
18337,501,768,1084233030
18338,12,969,1084233042
18339,297,372,1084233061
18340,681,513,1084233071
18341,448,513,1084233085
18342,986,681,1084233097
18343,501,498,1084233142
18344,627,762,1084233161
18345,513,448,1084233164
18346,392,815,1084233175
18347,835,448,1084233180
18348,392,448,1084233199
18349,372,513,1084233220
18350,372,988,1084233271
18351,297,448,1084233300
18352,448,513,1084233300
18353,513,372,1084233329
18354,627,388,1084233329
18355,372,297,1084233341
18356,448,835,1084233345
18357,448,392,1084233366
18358,388,627,1084233366
18359,513,448,1084233367
18360,388,627,1084233387
18361,388,627,1084233394
18362,627,388,1084233407
18363,501,236,1084233408
18364,12,969,1084233412
18365,448,297,1084233423
18366,627,762,1084233424
18367,388,627,1084233462
18368,297,448,1084233473
18369,448,513,1084233473
18370,181,783,1084233493
18371,448,297,1084233496
18372,297,372,1084233498
18373,372,513,1084233549
18374,372,297,1084233595
18375,513,372,1084233608
18376,297,372,1084233631
18377,372,988,1084233655
18378,372,513,1084233686
18379,555,513,1084233719
18380,681,388,1084233719
18381,181,766,1084233719
18382,681,388,1084233719
18383,263,989,1084233719
18384,204,181,1084233760
18385,590,639,1084233772
18386,590,212,1084233800
18387,212,555,1084233802
18388,681,988,1084233834
18389,212,590,1084233834
18390,181,513,1084233948
18391,681,388,1084234023
18392,181,204,1084234043
18393,681,562,1084234060
18394,681,562,1084234094
18395,181,969,1084234130
18396,263,843,1084234139
18397,986,619,1084234161
18398,372,769,1084234163
18399,939,977,1084234209
18400,583,557,1084234209
18401,986,590,1084234226
18402,783,181,1084234264
18403,986,939,1084234297
18404,681,590,1084234460
18405,983,985,1084234489
18406,590,681,1084234536
18407,12,681,1084234582
18408,969,181,1084234583
18409,681,590,1084234591
18410,985,983,1084234608
18411,986,590,1084234622
18412,542,840,1084234671
18413,986,542,1084234671
18414,986,984,1084234729
18415,513,372,1084234738
18416,986,542,1084234743
18417,513,555,1084234747
18418,12,681,1084234787
18419,840,542,1084234795
18420,181,783,1084234837
18421,181,969,1084234869
18422,939,364,1084234892
18423,555,513,1084234927
18424,555,840,1084234961
18425,714,840,1084234992
18426,513,555,1084234992
18427,12,969,1084235016
18428,181,840,1084235027
18429,542,840,1084235034
18430,840,555,1084235057
18431,986,263,1084235095
18432,840,714,1084235096
18433,939,457,1084235129
18434,12,513,1084235146
18435,513,263,1084235172
18436,969,181,1084235187
18437,181,969,1084235263
18438,372,513,1084235295
18439,236,501,1084235314
18440,236,501,1084235320
18441,546,823,1084235324
18442,236,501,1084235325
18443,555,513,1084235376
18444,513,372,1084235387
18445,714,840,1084235389
18446,513,555,1084235409
18447,969,181,1084235491
18448,263,513,1084235509
18449,555,840,1084235576
18450,191,815,1084235616
18451,555,886,1084235650
18452,683,72,1084235694
18453,63,297,1084235707
18454,63,242,1084235737
18455,63,95,1084235784
18456,388,513,1084235846
18457,63,990,1084235847
18458,815,191,1084235847
18459,191,874,1084235879
18460,72,683,1084236155
18461,191,815,1084236157
18462,204,181,1084236386
18463,191,501,1084236452
18464,181,969,1084236695
18465,783,181,1084236962
18466,103,840,1084237053
18467,639,555,1084237109
18468,532,364,1084237151
18469,103,151,1084237184
18470,840,103,1084237297
18471,103,840,1084237382
18472,103,983,1084237562
18473,985,983,1084237689
18474,181,194,1084237720
18475,539,985,1084237849
18476,308,769,1084237975
18477,539,985,1084238050
18478,308,272,1084238150
18479,308,311,1084238279
18480,980,840,1084238349
18481,439,131,1084238627
18482,985,976,1084238632
18483,439,212,1084238838
18484,103,439,1084238988
18485,504,542,1084239177
18486,542,504,1084239237
18487,546,766,1084239336
18488,504,400,1084239367
18489,103,504,1084239368
18490,504,103,1084239422
18491,103,783,1084239437
18492,103,504,1084239461
18493,42,543,1084239952
18494,103,988,1084239979
18495,42,964,1084240044
18496,964,42,1084247450
18497,934,460,1084249602
18498,536,336,1084251404
18499,765,594,1084253130
18500,3,372,1084253627
18501,283,840,1084254101
18502,105,61,1084254199
18503,342,969,1084254838
18504,342,971,1084255007
18505,342,971,1084255158
18506,991,986,1084255361
18507,402,400,1084255483
18508,809,103,1084255515
18509,809,482,1084255575
18510,840,352,1084255611
18511,797,454,1084255799
18512,840,317,1084256265
18513,400,109,1084256349
18514,173,68,1084256723
18515,342,840,1084257132
18516,797,389,1084257633
18517,543,42,1084257684
18518,838,840,1084258004
18519,342,544,1084258007
18520,41,840,1084258981
18521,199,975,1084259627
18522,67,281,1084260054
18523,151,103,1084260241
18524,952,725,1084261101
18525,176,840,1084261226
18526,654,586,1084261323
18527,586,654,1084261499
18528,498,501,1084261617
18529,654,586,1084261629
18530,654,586,1084261678
18531,654,346,1084261745
18532,498,869,1084261875
18533,586,654,1084262069
18534,586,654,1084262095
18535,272,308,1084262196
18536,654,346,1084262197
18537,272,605,1084262218
18538,272,509,1084262494
18539,41,176,1084262571
