src,trg,time
31288,31286,1150810738.0
22371,3881,1150810935.0
8074,5123,1150811107.0
3869,12512,1150812264.0
9289,5060,1150813389.0
2183,8376,1150813445.0
18188,5063,1150814350.0
8343,9367,1150815288.0
8504,18613,1150817389.0
2183,21522,1150818402.0
26136,4037,1150827811.0
12061,1441,1150834823.0
21643,1441,1150834963.0
17855,1441,1150835344.0
5618,1441,1150835406.0
2167,1970,1150836055.0
3881,22371,1150841163.0
7259,22405,1150841800.0
14619,8512,1150843183.0
5788,1759,1150843711.0
28435,25390,1150844286.0
4532,1838,1150847458.0
15008,15007,1150849200.0
2183,21091,1150849253.0
591,4433,1150849895.0
11523,16791,1150851907.0
16735,2436,1150853513.0
8922,14368,1150853536.0
12928,12836,1150853661.0
17206,23784,1150854450.0
1441,12061,1150854515.0
8618,8608,1150854560.0
870,2498,1150854621.0
3869,19690,1150854664.0
3874,7511,1150856556.0
15007,15008,1150858216.0
21821,13684,1150858695.0
8376,2183,1150859896.0
5399,7529,1150860108.0
17657,17587,1150860370.0
12054,6402,1150863288.0
6391,3466,1150865700.0
6141,8292,1150867471.0
7320,8402,1150867873.0
10182,9370,1150868168.0
17166,24669,1150868826.0
782,13608,1150869068.0
13034,4139,1150869627.0
591,4433,1150869809.0
19109,11695,1150869875.0
11737,13651,1150870233.0
7045,5429,1150870553.0
3869,8605,1150871741.0
2183,1533,1150872143.0
5752,15,1150872267.0
10389,14197,1150872796.0
1566,8503,1150875402.0
8291,16714,1150875809.0
13034,7511,1150875921.0
317,22372,1150876282.0
2977,1440,1150877155.0
2976,1440,1150877217.0
10103,8090,1150878780.0
6049,8090,1150878801.0
8739,112,1150881810.0
7299,5558,1150883614.0
26136,4037,1150884696.0
1964,1971,1150885552.0
4782,8505,1150886460.0
19494,15262,1150886554.0
3869,3879,1150886609.0
3869,7504,1150887739.0
13034,7045,1150888000.0
441,152,1150888175.0
21369,11520,1150888289.0
30377,8461,1150888475.0
21715,9698,1150888670.0
14605,3423,1150888849.0
11520,21369,1150889246.0
1718,9948,1150889325.0
5988,22035,1150889374.0
8291,16714,1150892118.0
12704,14994,1150893017.0
4029,4030,1150893732.0
16759,12408,1150894081.0
16759,12408,1150894764.0
9476,14792,1150895663.0
14605,14194,1150896099.0
16161,5423,1150896220.0
788,5423,1150896317.0
16759,12408,1150896631.0
8608,8618,1150896698.0
4734,19186,1150896790.0
16161,5423,1150897015.0
8410,8114,1150897765.0
6258,679,1150898062.0
3869,317,1150898653.0
9357,2128,1150899760.0
11520,21369,1150900787.0
8410,2313,1150901171.0
8185,5098,1150901958.0
18404,16759,1150904451.0
5118,5453,1150904786.0
7217,852,1150907365.0
8505,556,1150911219.0
4576,287,1150916908.0
14994,12704,1150926049.0
1718,9948,1150926696.0
7045,13034,1150930215.0
1898,10131,1150930434.0
16278,32448,1150931563.0
2976,1440,1150932563.0
17492,10737,1150933194.0
21284,19728,1150935175.0
11797,7048,1150935404.0
9016,19425,1150935552.0
16759,14374,1150935807.0
3404,897,1150936089.0
8618,8608,1150937014.0
11520,21369,1150937130.0
8505,4782,1150937858.0
5118,23189,1150938223.0
5320,1435,1150940317.0
16759,18404,1150941607.0
5381,389,1150942885.0
1441,12061,1150944032.0
36473,19471,1150944610.0
3565,14143,1150944632.0
4782,4550,1150945137.0
9476,14792,1150945159.0
2524,2765,1150948100.0
6665,386,1150948557.0
4782,712,1150948697.0
10182,9370,1150948977.0
811,5116,1150950336.0
7522,15565,1150950385.0
7513,15565,1150950698.0
3596,15565,1150950912.0
3596,15565,1150950944.0
18641,15565,1150950963.0
5118,15565,1150951111.0
640,1435,1150954696.0
1441,2976,1150957343.0
8901,8897,1150958204.0
8756,13095,1150958242.0
16759,14374,1150958358.0
10179,896,1150958452.0
16161,7047,1150958777.0
6096,6669,1150962566.0
8505,556,1150962748.0
1127,4649,1150963752.0
8555,11128,1150964361.0
1120,556,1150964362.0
2967,556,1150965433.0
1718,9948,1150967013.0
4973,8584,1150967422.0
2967,556,1150968797.0
8410,8123,1150969378.0
2967,556,1150969943.0
1120,556,1150970185.0
8066,7511,1150970189.0
4641,3748,1150970407.0
2584,879,1150971345.0
1441,5419,1150972507.0
12704,1225,1150974467.0
6778,9948,1150975153.0
13468,3606,1150976423.0
501,2967,1150977813.0
3158,3151,1150978542.0
18104,6673,1150980104.0
8292,19718,1150982079.0
23042,11237,1150982493.0
4615,2441,1150983526.0
7535,2057,1150983689.0
8074,541,1150983819.0
23189,5118,1150985048.0
6282,5035,1150985542.0
6052,4840,1150988749.0
6970,7196,1150990015.0
2302,2316,1150990474.0
6402,1891,1150991258.0
811,8592,1150993807.0
5419,1441,1150998905.0
17843,21984,1151015760.0
10356,5419,1151016927.0
2971,5616,1151017419.0
14209,23896,1151019892.0
6310,6351,1151020566.0
29055,16089,1151021131.0
6673,18104,1151023641.0
4208,11010,1151024790.0
5911,4260,1151025440.0
7528,3908,1151026025.0
1189,150,1151026233.0
7983,9940,1151026238.0
863,1596,1151026535.0
1441,12061,1151028373.0
811,9139,1151029151.0
18087,14993,1151029412.0
23784,6853,1151030287.0
8074,541,1151030473.0
6282,11146,1151031049.0
3173,3602,1151031919.0
10650,9908,1151032899.0
9139,811,1151033082.0
18087,14994,1151033176.0
8409,11493,1151034974.0
3704,17187,1151036328.0
3980,15565,1151036605.0
9940,7983,1151036611.0
7513,15565,1151036950.0
22815,22168,1151037021.0
3980,1914,1151037117.0
4731,5046,1151039158.0
3579,30558,1151039805.0
8504,15792,1151040174.0
4640,2853,1151040198.0
14925,15075,1151041413.0
3980,3588,1151044182.0
6282,11128,1151044483.0
27048,730,1151046471.0
7066,5121,1151047188.0
15510,853,1151047298.0
11128,6282,1151049090.0
11146,6282,1151049404.0
7066,5081,1151050327.0
13706,7968,1151051072.0
9940,6113,1151051858.0
7066,14962,1151054189.0
6282,1384,1151054987.0
7202,2199,1151055370.0
1913,10888,1151058786.0
6282,11126,1151059961.0
22063,11024,1151060311.0
18836,1759,1151060438.0
18836,1759,1151060439.0
23042,16553,1151061219.0
1718,9948,1151061663.0
14083,6262,1151063542.0
4959,4961,1151063713.0
4959,4961,1151063856.0
6282,5035,1151064358.0
8409,10329,1151064448.0
680,1358,1151064539.0
1913,10888,1151065193.0
8114,8410,1151065317.0
17187,3704,1151065592.0
26136,22668,1151067664.0
1512,6069,1151067726.0
3980,7522,1151069441.0
16089,29055,1151070682.0
29844,12441,1151070687.0
1127,2758,1151070930.0
3980,5417,1151070947.0
26095,32820,1151072791.0
960,5917,1151074666.0
25456,4353,1151078079.0
3704,17187,1151079339.0
21234,8089,1151084776.0
23784,6853,1151088949.0
4692,15251,1151096159.0
3047,507,1151096936.0
23744,6351,1151100417.0
2306,3980,1151102198.0
17843,21984,1151102897.0
8115,8405,1151103085.0
26136,24431,1151106029.0
5118,19494,1151108842.0
17187,3704,1151109997.0
6665,386,1151111928.0
2758,1127,1151111965.0
5118,17764,1151112299.0
1207,525,1151113594.0
2038,3986,1151113692.0
811,9139,1151114877.0
5118,9825,1151114980.0
21234,12006,1151115166.0
220,2399,1151116308.0
15307,15305,1151116860.0
5320,1435,1151117852.0
8375,6595,1151117921.0
5322,1435,1151117972.0
3609,3904,1151118187.0
9825,5118,1151119208.0
17764,5118,1151119346.0
19494,5118,1151119799.0
1796,11372,1151120890.0
591,4433,1151121642.0
154,110,1151124367.0
5118,15565,1151125076.0
8115,15294,1151125241.0
5108,6649,1151125427.0
17411,7280,1151126944.0
5118,3588,1151128148.0
8505,8503,1151129111.0
3430,3424,1151129168.0
12056,18676,1151129481.0
21234,10127,1151130246.0
782,8908,1151130910.0
5118,9839,1151131071.0
1361,1357,1151131327.0
1361,1357,1151131412.0
22969,7200,1151132268.0
12056,8943,1151132989.0
25577,6302,1151133051.0
8901,8897,1151134213.0
2769,2523,1151134574.0
5118,3416,1151134598.0
5118,5121,1151135775.0
2584,5891,1151135959.0
9940,9936,1151136897.0
776,498,1151137288.0
1080,1407,1151137296.0
2523,2769,1151137617.0
2769,2523,1151140169.0
5118,2327,1151142536.0
6691,8749,1151142758.0
9139,811,1151143720.0
3416,5118,1151144838.0
17888,13024,1151145582.0
23784,17206,1151146947.0
30766,20925,1151147554.0
25577,6302,1151148223.0
5118,14969,1151150935.0
14969,5118,1151152001.0
5118,16173,1151153301.0
1212,16620,1151153954.0
8115,10888,1151154601.0
1441,12061,1151154824.0
8623,8607,1151155282.0
5188,3602,1151157024.0
13357,10732,1151158581.0
2769,68,1151161832.0
16759,16757,1151162424.0
9988,9990,1151163577.0
21055,4911,1151165796.0
24157,12806,1151167059.0
17780,8286,1151183760.0
4176,4182,1151190334.0
17780,1361,1151190441.0
27891,28606,1151194837.0
4176,4154,1151197049.0
11126,6282,1151200252.0
7513,5423,1151200603.0
5419,5417,1151200854.0
8908,782,1151202402.0
2859,19425,1151205506.0
25577,6302,1151206833.0
24154,10027,1151207745.0
2967,501,1151211227.0
2769,21008,1151211288.0
853,16553,1151212474.0
3913,22719,1151214122.0
5419,5030,1151216549.0
14370,16753,1151217077.0
6691,4697,1151217216.0
591,1588,1151217635.0
2152,2552,1151218060.0
7513,5417,1151220331.0
10027,24154,1151221207.0
6211,5074,1151224590.0
3475,489,1151225102.0
17780,21017,1151226525.0
21638,16273,1151226765.0
11840,382,1151226884.0
5074,6211,1151226966.0
3704,17187,1151228050.0
2976,1440,1151228193.0
4615,5740,1151228506.0
2977,1440,1151228528.0
13732,146,1151228939.0
21643,9401,1151230806.0
23784,6853,1151231102.0
4326,1038,1151232941.0
4576,3103,1151233314.0
2769,13374,1151234659.0
24431,26136,1151234823.0
7198,12430,1151235106.0
7528,4292,1151236369.0
3716,14088,1151237911.0
547,12611,1151238009.0
13671,13913,1151238385.0
802,12611,1151238466.0
21055,21926,1151238847.0
5108,3300,1151240479.0
14961,2195,1151246276.0
13671,556,1151247468.0
17187,3704,1151247961.0
25420,11882,1151247986.0
17764,5121,1151248462.0
20983,9369,1151253356.0
1706,10099,1151254210.0
7528,3868,1151254435.0
3807,17368,1151263287.0
3704,17187,1151280357.0
441,101,1151281114.0
2259,2260,1151283262.0
7973,1295,1151285206.0
9825,5118,1151287626.0
5419,12444,1151287760.0
20320,1033,1151288596.0
20983,896,1151288684.0
20983,6842,1151289822.0
25577,6302,1151290347.0
20983,12654,1151291220.0
2259,3009,1151291720.0
6310,7666,1151293756.0
13071,14127,1151293854.0
3404,897,1151294276.0
16652,21466,1151295467.0
3972,3976,1151295585.0
24154,10027,1151295942.0
12806,24157,1151297691.0
20983,1158,1151297901.0
16513,14083,1151300128.0
146,150,1151301792.0
260,7276,1151301927.0
853,15510,1151301979.0
12611,150,1151302264.0
7528,5105,1151304687.0
10027,24154,1151306281.0
5419,9318,1151308496.0
688,13905,1151309176.0
680,2966,1151309321.0
15811,2966,1151309493.0
12611,113,1151310056.0
2859,19425,1151310955.0
2310,1993,1151311938.0
14198,1296,1151312559.0
3371,3908,1151312934.0
20320,2674,1151313685.0
17187,3704,1151313858.0
441,105,1151313876.0
7528,1046,1151314455.0
31288,31286,1151315466.0
9988,14547,1151315613.0
13671,7883,1151315766.0
991,3806,1151315784.0
7528,15236,1151315956.0
3704,17187,1151316189.0
8555,11128,1151316434.0
6545,2667,1151317117.0
13671,6912,1151317843.0
7528,8630,1151318199.0
21369,11520,1151318398.0
4220,13304,1151318750.0
4138,2969,1151318762.0
20940,10372,1151319344.0
894,13304,1151319381.0
3881,26573,1151319536.0
403,1741,1151320463.0
17392,7508,1151322170.0
9585,21284,1151322339.0
12609,152,1151323419.0
20320,2674,1151325197.0
2259,2995,1151325324.0
2399,220,1151325510.0
20320,2674,1151325715.0
20320,2674,1151325896.0
14994,18087,1151326001.0
13374,879,1151326176.0
18404,25132,1151326308.0
7513,5423,1151327698.0
2769,2568,1151328542.0
12176,14067,1151328930.0
2522,1441,1151329047.0
6665,8561,1151329080.0
8397,8186,1151330127.0
8397,11786,1151330408.0
2308,2316,1151330740.0
8397,10888,1151331287.0
4837,2759,1151331432.0
8397,3715,1151331705.0
8397,5043,1151331811.0
2238,2242,1151332192.0
14370,16753,1151332255.0
6545,527,1151332924.0
9936,9945,1151333453.0
863,4917,1151333712.0
26136,24431,1151333823.0
1899,3595,1151337679.0
909,14555,1151339109.0
1706,10099,1151340907.0
6211,5074,1151341397.0
2741,7897,1151342877.0
14127,13071,1151356053.0
8397,1906,1151362379.0
2384,5908,1151363144.0
12434,23824,1151363184.0
7662,7968,1151363361.0
14995,22874,1151364345.0
2384,4640,1151365378.0
5985,2128,1151365826.0
13034,17893,1151365890.0
11520,21369,1151366065.0
22664,3980,1151367168.0
8397,8592,1151367528.0
5419,3980,1151367943.0
1765,3404,1151368102.0
7052,3980,1151368307.0
14995,4894,1151368396.0
6545,6547,1151369545.0
20418,21980,1151369746.0
4640,2384,1151370035.0
94,541,1151370224.0
17893,13034,1151370437.0
94,4198,1151370528.0
7033,3158,1151370548.0
3404,1765,1151370803.0
39721,28159,1151370867.0
441,123,1151371551.0
1989,123,1151372080.0
8397,5173,1151372293.0
14605,14194,1151372470.0
94,101,1151372947.0
4398,5093,1151373386.0
5438,315,1151373465.0
11371,14196,1151373475.0
26167,18922,1151374065.0
8560,16789,1151374330.0
18104,32874,1151374338.0
14995,4139,1151374739.0
18816,556,1151374827.0
123,103,1151375237.0
9151,8402,1151375673.0
31287,31286,1151376552.0
14853,8749,1151376609.0
9216,9798,1151377670.0
2384,2614,1151377809.0
146,482,1151378495.0
16789,8560,1151378823.0
25577,9137,1151379117.0
9157,1921,1151379151.0
8397,12968,1151379267.0
5088,1440,1151379614.0
30766,5360,1151379624.0
3980,5419,1151379630.0
123,441,1151380443.0
39721,1997,1151380479.0
991,247,1151380877.0
30766,20925,1151381373.0
2241,2242,1151381742.0
5118,16173,1151381829.0
7045,9318,1151383835.0
3904,3609,1151384265.0
8397,8624,1151384353.0
3371,3908,1151387159.0
4398,5093,1151387217.0
14995,9767,1151387593.0
3913,22719,1151387793.0
5385,1770,1151388433.0
1891,6402,1151388508.0
12749,14194,1151389189.0
15522,9434,1151389410.0
13567,377,1151389519.0
39721,27207,1151389759.0
4815,2053,1151390522.0
8397,5100,1151390673.0
18796,7667,1151390823.0
25577,6302,1151390972.0
17820,5204,1151391824.0
991,247,1151391898.0
21980,20418,1151392151.0
8397,3584,1151392350.0
1304,1303,1151392571.0
146,608,1151393062.0
282,285,1151393753.0
5438,14117,1151393881.0
8908,12814,1151394265.0
3162,3151,1151394703.0
6402,1891,1151395210.0
1716,13975,1151395637.0
17764,5121,1151396895.0
8511,4250,1151397272.0
20940,10372,1151397801.0
15309,15175,1151397969.0
7272,14163,1151399304.0
5419,1441,1151399362.0
10469,10470,1151399383.0
7045,9318,1151401170.0
39721,12610,1151402175.0
14995,5555,1151402346.0
883,22692,1151402769.0
9802,27673,1151402928.0
3158,7033,1151402970.0
3609,3904,1151404425.0
8397,15263,1151404694.0
6545,489,1151404880.0
15239,11787,1151406092.0
146,13732,1151406125.0
9946,11787,1151406185.0
8397,5060,1151406488.0
1916,11787,1151406501.0
8397,5055,1151406803.0
5931,20942,1151407155.0
18087,12704,1151407228.0
8397,15565,1151407839.0
20320,2674,1151409054.0
3901,3911,1151409162.0
9707,3887,1151410059.0
8602,12544,1151412021.0
25577,6302,1151412170.0
13024,3178,1151412598.0
6545,2667,1151412691.0
6734,9476,1151413681.0
21466,16652,1151413936.0
23377,5054,1151414063.0
1212,8180,1151414564.0
5419,8180,1151414682.0
8066,8180,1151414848.0
802,6069,1151415064.0
2767,6509,1151415851.0
20942,5931,1151416719.0
24043,17605,1151416927.0
13024,3178,1151417523.0
4351,29301,1151418433.0
1898,7508,1151418493.0
6049,4665,1151419422.0
15522,36427,1151420785.0
7413,16553,1151424597.0
4662,5086,1151428893.0
885,7118,1151445238.0
530,22362,1151446173.0
2053,4815,1151446855.0
2299,7734,1151446912.0
8342,10993,1151447166.0
16447,10993,1151447271.0
9394,10993,1151447464.0
5915,10303,1151450159.0
9836,7899,1151451302.0
10303,5915,1151452326.0
5081,1594,1151453231.0
1910,1784,1151453730.0
1910,1784,1151453777.0
15522,788,1151453842.0
2875,3287,1151454880.0
1595,5553,1151456727.0
18104,10891,1151461041.0
10179,896,1151461856.0
8410,2313,1151462355.0
15522,12840,1151463962.0
4742,6098,1151464114.0
10065,1206,1151464266.0
7522,3980,1151464389.0
5429,3980,1151465226.0
489,14316,1151465637.0
5118,5453,1151466328.0
8608,8618,1151467385.0
12441,3430,1151468329.0
785,10131,1151469393.0
9365,15061,1151469917.0
9246,9247,1151470783.0
2313,8410,1151473218.0
8410,2313,1151473761.0
16329,10221,1151473902.0
7530,14877,1151474912.0
877,268,1151475026.0
3416,5118,1151475383.0
31054,12688,1151475415.0
1989,9703,1151477311.0
2568,2769,1151477343.0
2312,9706,1151477775.0
21071,8937,1151478335.0
8618,8608,1151479294.0
5555,14995,1151481432.0
9767,14995,1151481601.0
22874,14995,1151481924.0
12420,16405,1151482383.0
900,874,1151483475.0
2043,12823,1151483502.0
4251,874,1151483534.0
18104,32874,1151484001.0
1918,11607,1151488853.0
154,17096,1151489498.0
15522,15521,1151493184.0
8623,16173,1151494043.0
16759,14374,1151495434.0
10337,3875,1151496192.0
27701,2411,1151496686.0
1070,1071,1151497108.0
4129,11523,1151497737.0
9476,6734,1151497904.0
25420,8855,1151498088.0
9940,9936,1151498537.0
9946,9936,1151498551.0
21071,4822,1151498820.0
8233,11680,1151499599.0
520,535,1151499634.0
22950,7667,1151501265.0
8233,9703,1151503195.0
13732,13972,1151504122.0
8903,13919,1151506107.0
19367,21705,1151506216.0
1918,11607,1151506428.0
7441,12647,1151508781.0
18074,14607,1151511603.0
13359,13617,1151511928.0
8908,13861,1151512072.0
16789,9037,1151514825.0
10650,553,1151529911.0
14995,9767,1151532334.0
15047,20918,1151533446.0
11014,5787,1151533847.0
9191,9767,1151533971.0
6850,21550,1151536612.0
25420,8855,1151538236.0
16757,39617,1151538331.0
8770,13125,1151538623.0
19373,2898,1151539209.0
2411,24208,1151539507.0
16757,16754,1151540121.0
22063,14306,1151540649.0
22868,22870,1151542552.0
146,608,1151542939.0
4493,4862,1151543720.0
5362,15953,1151544398.0
4822,21071,1151544850.0
5661,3423,1151545167.0
20418,11524,1151545580.0
8833,21071,1151546688.0
18901,5268,1151548405.0
4732,15047,1151548469.0
8271,3380,1151549917.0
1989,3380,1151549996.0
1024,1020,1151550427.0
16757,16754,1151551870.0
1595,5553,1151552228.0
1718,5627,1151552461.0
5627,1718,1151552522.0
22527,24136,1151553202.0
21980,24136,1151553477.0
8505,13716,1151553978.0
15635,5283,1151554533.0
4732,8070,1151554726.0
4732,18626,1151555610.0
4732,18626,1151555627.0
3000,2996,1151555866.0
3980,1914,1151556169.0
14998,1921,1151556549.0
6627,22990,1151556604.0
21980,22199,1151556687.0
14995,4139,1151560290.0
24431,26136,1151560336.0
6116,8750,1151560416.0
3430,3424,1151560604.0
11680,17096,1151562094.0
19210,8547,1151562471.0
1918,22738,1151562503.0
16757,16754,1151562672.0
7204,8836,1151563405.0
318,2199,1151564057.0
21283,717,1151564307.0
6734,6302,1151564918.0
3430,12441,1151565283.0
15811,1361,1151567734.0
1624,2670,1151568345.0
5419,12444,1151568930.0
12688,31054,1151569655.0
15635,5283,1151569760.0
8623,16173,1151569984.0
14853,8749,1151570152.0
8908,13861,1151570175.0
22738,14884,1151570366.0
22527,16329,1151573244.0
1989,3380,1151574188.0
10388,2523,1151574487.0
22527,11072,1151577853.0
12968,13024,1151578447.0
86,115,1151578535.0
2057,7535,1151579121.0
24573,23671,1151579453.0
24573,23671,1151579453.0
12652,11042,1151579464.0
5118,6264,1151579565.0
1020,1024,1151579745.0
1361,15811,1151583424.0
4942,29560,1151585093.0
2523,10388,1151585102.0
1917,1920,1151585391.0
501,3983,1151585440.0
5704,6379,1151585659.0
8826,9125,1151585663.0
3918,11990,1151585728.0
17605,537,1151586144.0
3017,15953,1151586579.0
12430,5800,1151586637.0
86,115,1151587092.0
17605,24043,1151587718.0
783,2109,1151588270.0
7976,6942,1151589049.0
8073,8292,1151589125.0
2242,2241,1151589688.0
2241,2242,1151590922.0
1706,10099,1151591992.0
1566,21008,1151593474.0
10095,10099,1151595833.0
1918,11607,1151596371.0
10067,13286,1151596489.0
4472,4473,1151597204.0
2384,4640,1151597593.0
5661,14605,1151597823.0
2589,5066,1151604528.0
16810,15886,1151605680.0
19210,8547,1151614970.0
24382,7984,1151615730.0
10388,2523,1151617307.0
17816,2523,1151617390.0
21980,9056,1151622642.0
4975,5692,1151623147.0
3529,4789,1151624195.0
7667,22950,1151624662.0
154,109,1151626061.0
14091,23387,1151628276.0
2043,18871,1151629049.0
14091,4037,1151630137.0
9125,8826,1151630728.0
5241,6510,1151632326.0
22950,7667,1151632382.0
900,874,1151632392.0
2523,10388,1151632630.0
3980,9806,1151632944.0
26488,15039,1151633012.0
